prefecture,city,city_url,city_reading,city_change
岩手,西磐井郡花泉町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034011&cmp=1,ニシイワイグンハナイズミマチ,一関市
岩手,西磐井郡平泉町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034020&cmp=1,ニシイワイグンヒライズミチョウ,
岩手,二戸郡一戸町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1035240&cmp=1,ニノヘグンイチノヘマチ,
岩手,二戸市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1032130&cmp=1,ニノヘシ,
岩手,八幡平市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1032140&cmp=1,ハチマンタイシ,
岩手,花巻市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1032050&cmp=1,ハナマキシ,
岩手,稗貫郡石鳥谷町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1033421&cmp=1,ヒエヌキグンイシドリヤチョウ,花巻市
岩手,稗貫郡大迫町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1033411&cmp=1,ヒエヌキグンオオハサママチ,花巻市
岩手,東磐井郡川崎村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034261&cmp=1,ヒガシイワイグンカワサキムラ,一関市
岩手,東磐井郡千厩町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034231&cmp=1,ヒガシイワイグンセンマヤチョウ,一関市
岩手,東磐井郡大東町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034211&cmp=1,ヒガシイワイグンダイトウチョウ,一関市
岩手,東磐井郡東山町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034241&cmp=1,ヒガシイワイグンヒガシヤマチョウ,一関市
岩手,東磐井郡藤沢町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034221&cmp=1,ヒガシイワイグンフジサワチョウ,一関市
岩手,東磐井郡室根村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1034251&cmp=1,ヒガシイワイグンムロネムラ,一関市
岩手,水沢市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1032041&cmp=1,ミズサワシ,奥州市
岩手,宮古市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1032020&cmp=1,ミヤコシ,
岩手,盛岡市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1032010&cmp=1,モリオカシ,
岩手,陸前高田市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1032100&cmp=1,リクゼンタカタシ,
岩手,和賀郡沢内村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1033651&cmp=1,ワガグンサワウチムラ,和賀郡西和賀町
岩手,和賀郡東和町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1033611&cmp=1,ワガグントウワチョウ,花巻市
岩手,和賀郡西和賀町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1033660&cmp=1,ワガグンニシワガマチ,
岩手,和賀郡湯田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=3&city=1033631&cmp=1,ワガグンユダマチ,和賀郡西和賀町
宮城,伊具郡丸森町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043410&cmp=1,イググンマルモリマチ,
宮城,石巻市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042020&cmp=1,イシノマキシ,
宮城,岩沼市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042110&cmp=1,イワヌマシ,
宮城,大崎市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042150&cmp=1,オオサキシ,
宮城,牡鹿郡牡鹿町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045821&cmp=1,オシカグンオシカチョウ,石巻市
宮城,牡鹿郡女川町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045810&cmp=1,オシカグンオナガワチョウ,
宮城,角田市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042080&cmp=1,カクダシ,
宮城,刈田郡蔵王町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043010&cmp=1,カッタグンザオウマチ,
宮城,刈田郡七ヶ宿町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043020&cmp=1,カッタグンシチカシュクマチ,
宮城,加美郡小野田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044421&cmp=1,カミグンオノダマチ,加美郡加美町
宮城,加美郡加美町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044450&cmp=1,カミグンカミマチ,
宮城,加美郡色麻町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044440&cmp=1,カミグンシカマチョウ,
宮城,加美郡中新田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044411&cmp=1,カミグンナカニイダマチ,加美郡加美町
宮城,加美郡宮崎町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044431&cmp=1,カミグンミヤザキチョウ,加美郡加美町
宮城,栗原郡一迫町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045251&cmp=1,クリハラグンイチハサマチョウ,栗原市
宮城,栗原郡鶯沢町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045271&cmp=1,クリハラグンウグイスザワチョウ,栗原市
宮城,栗原郡金成町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045281&cmp=1,クリハラグンカンナリチョウ,栗原市
宮城,栗原郡栗駒町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045231&cmp=1,クリハラグンクリコママチ,栗原市
宮城,栗原郡志波姫町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045291&cmp=1,クリハラグンシワヒメチョウ,栗原市
宮城,栗原郡高清水町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045241&cmp=1,クリハラグンタカシミズマチ,栗原市
宮城,栗原郡築館町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045211&cmp=1,クリハラグンツキダテチョウ,栗原市
宮城,栗原郡花山村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045301&cmp=1,クリハラグンハナヤマムラ,栗原市
宮城,栗原郡若柳町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045221&cmp=1,クリハラグンワカヤナギチョウ,栗原市
宮城,栗原市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042130&cmp=1,クリハラシ,
宮城,黒川郡大郷町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044220&cmp=1,クロカワグンオオサトチョウ,
宮城,黒川郡大衡村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044240&cmp=1,クロカワグンオオヒラムラ,
宮城,黒川郡大和町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044210&cmp=1,クロカワグンタイワチョウ,
宮城,黒川郡富谷町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044231&cmp=1,クロカワグントミヤマチ,富谷市
宮城,気仙沼市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042050&cmp=1,ケセンヌマシ,
宮城,塩竈市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042030&cmp=1,シオガマシ,
宮城,志田郡鹿島台町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044631&cmp=1,シダグンカシマダイマチ,大崎市
宮城,志田郡三本木町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044621&cmp=1,シダグンサンボンギチョウ,大崎市
宮城,志田郡松山町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044611&cmp=1,シダグンマツヤママチ,大崎市
宮城,柴田郡大河原町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043210&cmp=1,シバタグンオオガワラマチ,
宮城,柴田郡川崎町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043240&cmp=1,シバタグンカワサキマチ,
宮城,柴田郡柴田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043230&cmp=1,シバタグンシバタマチ,
宮城,柴田郡村田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043220&cmp=1,シバタグンムラタマチ,
宮城,白石市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042060&cmp=1,シロイシシ,
宮城,仙台市青葉区,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1041010&cmp=1,センダイシアオバク,
宮城,仙台市泉区,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1041050&cmp=1,センダイシイズミク,
宮城,仙台市太白区,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1041040&cmp=1,センダイシタイハクク,
宮城,仙台市宮城野区,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1041020&cmp=1,センダイシミヤギノク,
宮城,仙台市若林区,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1041030&cmp=1,センダイシワカバヤシク,
宮城,多賀城市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042090&cmp=1,タガジョウシ,
宮城,玉造郡岩出山町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044811&cmp=1,タマツクリグンイワデヤママチ,大崎市
宮城,玉造郡鳴子町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044821&cmp=1,タマツクリグンナルコチョウ,大崎市
宮城,遠田郡小牛田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045031&cmp=1,トオダグンコゴタチョウ,遠田郡美里町
宮城,遠田郡田尻町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045021&cmp=1,トオダグンタジリチョウ,大崎市
宮城,遠田郡南郷町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045041&cmp=1,トオダグンナンゴウチョウ,遠田郡美里町
宮城,遠田郡美里町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045050&cmp=1,トオダグンミサトマチ,
宮城,遠田郡涌谷町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045010&cmp=1,トオダグンワクヤチョウ,
宮城,富谷市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042160&cmp=1,トミヤシ,
宮城,登米郡石越町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045471&cmp=1,トメグンイシコシマチ,登米市
宮城,登米郡東和町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045431&cmp=1,トメグントウワチョウ,登米市
宮城,登米郡豊里町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045451&cmp=1,トメグントヨサトチョウ,登米市
宮城,登米郡登米町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045421&cmp=1,トメグントヨママチ,登米市
宮城,登米郡中田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045441&cmp=1,トメグンナカダチョウ,登米市
宮城,登米郡迫町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045411&cmp=1,トメグンハサマチョウ,登米市
宮城,登米郡南方町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045481&cmp=1,トメグンミナミカタマチ,登米市
宮城,登米郡米山町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045461&cmp=1,トメグンヨネヤマチョウ,登米市
宮城,登米市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042120&cmp=1,トメシ,
宮城,名取市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042070&cmp=1,ナトリシ,
宮城,東松島市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042140&cmp=1,ヒガシマツシマシ,
宮城,古川市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1042041&cmp=1,フルカワシ,大崎市
宮城,宮城郡七ヶ浜町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044040&cmp=1,ミヤギグンシチガハママチ,
宮城,宮城郡松島町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044010&cmp=1,ミヤギグンマツシママチ,
宮城,宮城郡利府町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1044060&cmp=1,ミヤギグンリフチョウ,
宮城,本吉郡歌津町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1046051&cmp=1,モトヨシグンウタツチョウ,本吉郡南三陸町
宮城,本吉郡唐桑町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1046041&cmp=1,モトヨシグンカラクワチョウ,気仙沼市
宮城,本吉郡志津川町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1046011&cmp=1,モトヨシグンシヅガワチョウ,本吉郡南三陸町
宮城,本吉郡津山町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1046021&cmp=1,モトヨシグンツヤマチョウ,登米市
宮城,本吉郡南三陸町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1046060&cmp=1,モトヨシグンミナミサンリクチョウ,
宮城,本吉郡本吉町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1046031&cmp=1,モトヨシグンモトヨシチョウ,気仙沼市
宮城,桃生郡雄勝町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045631&cmp=1,モノウグンオガツチョウ,石巻市
宮城,桃生郡河南町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045641&cmp=1,モノウグンカナンチョウ,石巻市
宮城,桃生郡河北町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045611&cmp=1,モノウグンカホクチョウ,石巻市
宮城,桃生郡北上町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045671&cmp=1,モノウグンキタカミマチ,石巻市
宮城,桃生郡鳴瀬町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045661&cmp=1,モノウグンナルセチョウ,東松島市
宮城,桃生郡桃生町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045651&cmp=1,モノウグンモノウチョウ,石巻市
宮城,桃生郡矢本町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1045621&cmp=1,モノウグンヤモトチョウ,東松島市
宮城,亘理郡山元町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043620&cmp=1,ワタリグンヤマモトチョウ,
宮城,亘理郡亘理町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=4&city=1043610&cmp=1,ワタリグンワタリチョウ,
秋田,秋田市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052010&cmp=1,アキタシ,
秋田,大館市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052040&cmp=1,オオダテシ,
秋田,大曲市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052081&cmp=1,オオマガリシ,大仙市
秋田,男鹿市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052060&cmp=1,オガシ,
秋田,雄勝郡羽後町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054630&cmp=1,オガチグンウゴマチ,
秋田,雄勝郡雄勝町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054621&cmp=1,オガチグンオガチマチ,湯沢市
秋田,雄勝郡東成瀬村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054640&cmp=1,オガチグンヒガシナルセムラ,
秋田,雄勝郡皆瀬村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054651&cmp=1,オガチグンミナセムラ,湯沢市
秋田,潟上市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052110&cmp=1,カタガミシ,
秋田,鹿角郡小坂町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053030&cmp=1,カヅノグンコサカマチ,
秋田,鹿角市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052090&cmp=1,カヅノシ,
秋田,河辺郡河辺町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053811&cmp=1,カワベグンカワベマチ,秋田市
秋田,河辺郡雄和町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053821&cmp=1,カワベグンユウワマチ,秋田市
秋田,北秋田郡合川町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053261&cmp=1,キタアキタグンアイカワマチ,北秋田市
秋田,北秋田郡阿仁町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053241&cmp=1,キタアキタグンアニマチ,北秋田市
秋田,北秋田郡上小阿仁村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053270&cmp=1,キタアキタグンカミコアニムラ,
秋田,北秋田郡鷹巣町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053211&cmp=1,キタアキタグンタカノスマチ,北秋田市
秋田,北秋田郡田代町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053251&cmp=1,キタアキタグンタシロマチ,大館市
秋田,北秋田郡比内町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053221&cmp=1,キタアキタグンヒナイマチ,大館市
秋田,北秋田郡森吉町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053231&cmp=1,キタアキタグンモリヨシマチ,北秋田市
秋田,北秋田市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052130&cmp=1,キタアキタシ,
秋田,仙北郡太田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054311&cmp=1,センボクグンオオタマチ,大仙市
秋田,仙北郡角館町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054231&cmp=1,センボクグンカクノダテマチ,仙北市
秋田,仙北郡神岡町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054211&cmp=1,センボクグンカミオカマチ,大仙市
秋田,仙北郡協和町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054271&cmp=1,センボクグンキョウワマチ,大仙市
秋田,仙北郡仙南村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054331&cmp=1,センボクグンセンナンムラ,仙北郡美郷町
秋田,仙北郡千畑町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054321&cmp=1,センボクグンセンハタマチ,仙北郡美郷町
秋田,仙北郡仙北町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054291&cmp=1,センボクグンセンボクマチ,大仙市
秋田,仙北郡田沢湖町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054261&cmp=1,センボクグンタザワコマチ,仙北市
秋田,仙北郡中仙町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054251&cmp=1,センボクグンナカセンマチ,大仙市
秋田,仙北郡南外村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054281&cmp=1,センボクグンナンガイムラ,大仙市
秋田,仙北郡西木村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054301&cmp=1,センボクグンニシキムラ,仙北市
秋田,仙北郡西仙北町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054221&cmp=1,センボクグンニシセンボクマチ,大仙市
秋田,仙北郡美郷町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054340&cmp=1,センボクグンミサトチョウ,
秋田,仙北郡六郷町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054241&cmp=1,センボクグンロクゴウマチ,仙北郡美郷町
秋田,仙北市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052150&cmp=1,センボクシ,
秋田,大仙市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052120&cmp=1,ダイセンシ,
秋田,にかほ市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052140&cmp=1,ニカホシ,
秋田,能代市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052020&cmp=1,ノシロシ,
秋田,平鹿郡大森町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054441&cmp=1,ヒラカグンオオモリマチ,横手市
秋田,平鹿郡雄物川町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054431&cmp=1,ヒラカグンオモノガワマチ,横手市
秋田,平鹿郡山内村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054461&cmp=1,ヒラカグンサンナイムラ,横手市
秋田,平鹿郡十文字町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054451&cmp=1,ヒラカグンジュウモンジマチ,横手市
秋田,平鹿郡大雄村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054471&cmp=1,ヒラカグンタイユウムラ,横手市
秋田,平鹿郡平鹿町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054421&cmp=1,ヒラカグンヒラカマチ,横手市
秋田,平鹿郡増田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054411&cmp=1,ヒラカグンマスダマチ,横手市
秋田,本荘市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052051&cmp=1,ホンジョウシ,由利本荘市
秋田,南秋田郡飯田川町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053641&cmp=1,ミナミアキタグンイイタガワマチ,潟上市
秋田,南秋田郡井川町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053660&cmp=1,ミナミアキタグンイカワマチ,
秋田,南秋田郡大潟村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053680&cmp=1,ミナミアキタグンオオガタムラ,
秋田,南秋田郡五城目町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053610&cmp=1,ミナミアキタグンゴジョウメマチ,
秋田,南秋田郡昭和町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053621&cmp=1,ミナミアキタグンショウワマチ,潟上市
秋田,南秋田郡天王町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053651&cmp=1,ミナミアキタグンテンノウマチ,潟上市
秋田,南秋田郡八郎潟町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053630&cmp=1,ミナミアキタグンハチロウガタマチ,
秋田,南秋田郡若美町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053671&cmp=1,ミナミアキタグンワカミマチ,男鹿市
秋田,山本郡琴丘町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053411&cmp=1,ヤマモトグンコトオカマチ,山本郡三種町
秋田,山本郡八森町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053431&cmp=1,ヤマモトグンハチモリマチ,山本郡八峰町
秋田,山本郡八竜町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053451&cmp=1,ヤマモトグンハチリュウマチ,山本郡三種町
秋田,山本郡八峰町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053490&cmp=1,ヤマモトグンハッポウチョウ,
秋田,山本郡藤里町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053460&cmp=1,ヤマモトグンフジサトマチ,
秋田,山本郡二ツ井町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053421&cmp=1,ヤマモトグンフタツイマチ,能代市
秋田,山本郡三種町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053480&cmp=1,ヤマモトグンミタネチョウ,
秋田,山本郡峰浜村,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053471&cmp=1,ヤマモトグンミネハマムラ,山本郡八峰町
秋田,山本郡山本町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1053441&cmp=1,ヤマモトグンヤマモトマチ,山本郡三種町
秋田,湯沢市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052070&cmp=1,ユザワシ,
秋田,由利郡岩城町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054051&cmp=1,ユリグンイワキマチ,由利本荘市
秋田,由利郡大内町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054101&cmp=1,ユリグンオオウチマチ,由利本荘市
秋田,由利郡象潟町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054031&cmp=1,ユリグンキサカタマチ,にかほ市
秋田,由利郡金浦町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054021&cmp=1,ユリグンコノウラマチ,にかほ市
秋田,由利郡鳥海町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054081&cmp=1,ユリグンチョウカイマチ,由利本荘市
秋田,由利郡仁賀保町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054011&cmp=1,ユリグンニカホマチ,にかほ市
秋田,由利郡西目町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054071&cmp=1,ユリグンニシメマチ,由利本荘市
秋田,由利郡東由利町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054091&cmp=1,ユリグンヒガシユリマチ,由利本荘市
秋田,由利郡矢島町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054041&cmp=1,ユリグンヤシママチ,由利本荘市
秋田,由利郡由利町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1054061&cmp=1,ユリグンユリマチ,由利本荘市
秋田,由利本荘市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052100&cmp=1,ユリホンジョウシ,
秋田,横手市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=5&city=1052030&cmp=1,ヨコテシ,
山形,飽海郡平田町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=6&city=1064641&cmp=1,アクミグンヒラタマチ,酒田市
山形,飽海郡松山町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=6&city=1064631&cmp=1,アクミグンマツヤママチ,酒田市
山形,飽海郡八幡町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=6&city=1064621&cmp=1,アクミグンヤワタマチ,酒田市
山形,飽海郡遊佐町,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=6&city=1064610&cmp=1,アクミグンユザマチ,
山形,尾花沢市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=6&city=1062120&cmp=1,オバナザワシ,
山形,上山市,https://www.post.japanpost.jp/cgi-zip/zipcode.php?pref=6&city=1062070&cmp=1,カミノヤマシ,
